,Actor_id,movie_id
3804,493,398017
3805,493,1258972
3806,494,111503
3807,494,275847
3808,494,102005
3809,494,105793
3810,494,102915
3811,494,138987
3812,495,111503
3813,495,388419
3814,495,322330
3815,495,1014775
3816,495,1414382
3817,495,236784
3818,495,102492
3819,495,186045
3820,495,220506
3821,495,80749
3822,495,85871
3823,495,77651
3824,496,111503
3825,496,306685
3826,496,2097307
3827,496,2215285
3828,496,367085
3829,496,1876517
3830,496,2722786
3831,496,101917
3832,496,1772261
3833,497,1111422
3834,497,1250777
3835,497,1980209
3836,497,384680
3837,497,1584131
3838,498,970866
3839,498,290002
3840,498,212338
3841,498,119592
3842,498,102713
3843,498,1018785
3844,498,1327194
3845,498,347149
3846,498,68156
3847,499,970866
3848,499,131704
3849,499,307453
3850,499,1448755
3851,499,227445
3852,499,290002
3853,499,2446980
3854,499,289848
3855,499,1034331
3856,499,212338
3857,499,122690
3858,499,116277
3859,499,112641
3860,499,117665
3861,499,179626
3862,499,2361509
3863,499,70379
3864,499,269095
3865,499,1661382
3866,499,101540
3867,499,203019
3868,499,1931435
3869,499,122933
3870,499,95631
3871,499,335121
3872,499,87843
3873,499,1204975
3874,499,155711
3875,499,486674
3876,499,1598822
3877,499,94226
3878,499,382077
3879,499,99685
3880,499,356443
3881,499,116999
3882,499,1423995
3883,499,1045658
3884,499,98625
3885,499,780511
3886,499,1781827
3887,499,81398
3888,499,1748179
3889,499,77416
3890,499,120885
3891,499,118887
3892,499,88846
3893,499,76451
3894,499,71562
3895,499,985694
3896,499,119396
3897,499,1860213
3898,499,3276924
3899,499,75314
3900,500,970866
3901,500,290002
3902,500,294357
3903,500,212338
3904,500,249478
3905,500,1085779
3906,500,2063015
3907,500,1002561
3908,501,1386588
3909,502,116213
3910,502,162650
3911,502,1114677
3912,502,102005
3913,502,159421
3914,502,172726
3915,502,359517
3916,502,120169
3917,502,825346
3918,503,116213
3919,503,109635
3920,503,1911644
3921,504,116583
3922,504,256380
3923,504,2231253
3924,504,100405
3925,505,116583
3926,505,345950
3927,506,120917
3928,506,112346
3929,506,4085584
3930,506,1091722
3931,507,120917
3932,507,103859
3933,507,116493
3934,507,825346
3935,508,120917
3936,508,220099
3937,508,407121
3938,508,50083
3939,509,1764651
3940,509,2333784
3941,509,1320253
3942,509,116040
3943,509,132245
3944,509,1211956
3945,509,106582
3946,509,120587
3947,509,95956
3948,509,98439
3949,509,160184
3950,509,1308729
3951,509,112401
3952,509,111255
3953,509,89880
3954,509,338459
3955,509,208988
3956,509,1661382
3957,509,3076658
3958,509,479143
3959,509,118887
3960,509,83944
3961,509,77531
3962,509,82817
3963,509,75148
3964,509,72856
3965,510,368891
3966,510,469641
3967,510,1210042
3968,510,482463
3969,510,333766
3970,511,368891
3971,511,2465146
3972,512,449010
3973,512,1422136
3974,513,449010
3975,513,424205
3976,513,249462
3977,514,386117
3978,514,3007512
3979,515,386117
3980,515,327084
3981,515,1103153
3982,515,385880
3983,515,111756
3984,515,371606
3985,515,1142977
3986,515,1176740
3987,515,99785
3988,515,94721
3989,515,119304
3990,515,470765
3991,515,218839
3992,515,118111
3993,516,386117
3994,517,848537
3995,518,848537
3996,518,104692
3997,518,97474
3998,519,146675
3999,519,118548
4000,519,155267
4001,519,414993
4002,519,236784
4003,519,120716
4004,519,947798
4005,519,117283
4006,519,1125849
4007,519,180093
4008,519,372334
4009,519,138704
4010,520,146675
4011,520,120611
4012,520,295254
4013,520,115472
4014,520,383222
4015,520,263728
4016,520,252223
4017,520,168629
4018,520,109040
4019,520,189998
4020,520,1244668
4021,520,102494
4022,521,450259
4023,521,490084
4024,521,116313
4025,521,164114
4026,522,112462
4027,522,141369
4028,523,112462
4029,523,377471
4030,523,140352
4031,523,369339
4032,523,290095
4033,523,387199
4034,523,430770
4035,523,116414
4036,523,117958
4037,524,120201
4038,524,1943014
4039,525,120201
4040,525,120660
4041,525,388419
4042,525,309698
4043,525,119304
4044,525,246989
4045,525,165831
4046,525,2761578
4047,525,1105355
4048,526,120201
4049,526,113463
4050,526,3316960
4051,527,1371111
4052,527,478087
4053,527,1924396
4054,527,1563738
4055,527,1097643
4056,527,445922
4057,528,1219342
4058,528,978764
4059,528,414055
4060,528,489281
4061,528,1931533
4062,528,1234721
4063,528,810784
4064,529,1219342
4065,529,109446
4066,529,235737
4067,529,200720
4068,530,327554
4069,530,117653
4070,530,1666335
4071,531,327554
4072,531,307987
4073,531,2279339
4074,531,306841
4075,531,433383
4076,532,133240
4077,532,118583
4078,532,102798
4079,532,245844
4080,532,101761
4081,532,109506
4082,532,2271563
4083,532,107983
4084,532,96219
4085,532,115632
4086,533,457400
4087,533,469640
4088,533,119494
4089,533,218182
4090,534,457400
4091,534,844471
4092,534,430922
4093,534,417225
4094,535,362165
4095,535,120654
4096,536,362165
4097,536,131325
4098,536,120188
4099,536,1885265
4100,536,118866
4101,536,181836
4102,536,124137
4103,537,362165
4104,538,1390411
4105,538,1611224
4106,539,1390411
4107,540,180052
4108,540,120696
4109,540,99371
4110,540,92240
4111,540,85995
4112,540,81071
4113,540,82507
4114,541,180052
4115,541,130121
4116,541,87843
4117,541,479143
4118,541,104215
4119,542,947810
4120,543,947810
4121,544,2452042
4122,545,2452042
4123,546,2452042
4124,546,59026
4125,547,120176
4126,547,350028
4127,547,1798243
4128,547,407265
4129,548,120176
4130,548,84132
4131,548,120107
4132,548,98206
4133,548,120709
4134,549,120176
4135,549,361715
4136,549,384488
4137,549,912593
4138,549,140340
4139,550,209163
4140,551,1410063
4141,552,1410063
4142,553,423294
4143,553,949731
4144,553,181875
4145,553,1068680
4146,553,427229
4147,553,1240982
4148,553,371724
4149,553,246464
4150,553,319343
4151,553,140397
4152,553,398808
4153,553,267248
4154,553,241760
4155,553,349416
4156,553,279113
4157,553,1022603
4158,553,1637706
4159,553,380817
4160,553,299458
4161,554,423294
4162,554,385880
4163,554,445934
4164,554,425123
4165,554,437863
4166,554,462519
4167,554,1876517
4168,554,3703148
4169,554,374900
4170,555,327162
4171,555,837562
4172,555,2191701
4173,555,185431
4174,555,233142
4175,555,2479478
4176,555,395251
4177,555,437863
4178,555,94737
4179,555,196216
4180,555,95687
4181,555,107659
4182,555,147612
4183,555,92695
4184,556,327162
4185,557,1790886
4186,558,1790886
4187,558,981072
4188,559,119116
4189,559,1509767
4190,559,1855325
4191,559,1220634
4192,559,318627
4193,559,1608290
4194,559,432021
4195,559,120804
4196,559,370032
4197,559,196229
4198,559,124718
4199,559,1423995
4200,559,3247714
4201,559,971209
4202,559,102782
4203,559,1220198
4204,559,218378
4205,559,106677
4206,560,1261945
4207,560,76451
4208,560,422861
4209,561,1261945
4210,561,159206
4211,561,339412
4212,561,221218
4213,561,380623
4214,561,2113659
4215,562,1261945
4216,562,1397514
4217,562,1078940
4218,562,393735
4219,562,159206
4220,562,424774
4221,563,138749
4222,563,200027
4223,563,910936
4224,563,1870529
4225,563,1675312
4226,564,138749
4227,564,114148
4228,564,381971
4229,564,118615
4230,564,120177
4231,564,118829
4232,564,103639
4233,564,187819
4234,565,138749
4235,565,889583
4236,565,1510934
4237,566,1667889
4238,567,266543
4239,567,381971
4240,567,283632
4241,568,167260
4242,568,277296
4243,568,116409
4244,568,4192812
4245,568,348836
4246,569,1121096
4247,569,119925
4248,569,1139328
4249,569,167404
4250,569,361089
4251,569,1709143
4252,569,128445
4253,569,1174732
4254,569,301390
4255,569,246134
4256,569,1937264
4257,570,146316
4258,571,163025
4259,571,221218
4260,571,120598
4261,571,377091
4262,572,163025
4263,572,120689
4264,572,316356
4265,572,120669
4266,572,120716
4267,572,271259
4268,572,118570
4269,573,163025
4270,573,1035736
4271,573,488352
4272,573,406759
4273,574,1318514
4274,574,318081
4275,574,485985
4276,574,1327773
4277,574,1020072
4278,574,2937898
4279,574,455590
4280,574,3268668
4281,574,790724
4282,574,1211890
4283,575,416236
4284,576,416236
4285,576,107362
4286,576,306892
4287,576,120857
4288,577,1606378
4289,577,322259
4290,577,314353
4291,577,251114
4292,577,402901
4293,577,134847
4294,577,2397255
4295,577,338325
4296,577,283139
4297,577,106677
4298,577,1575694
4299,578,1606378
4300,578,1667307
4301,578,156205
4302,579,317705
4303,579,1041829
4304,579,2561572
4305,579,116410
4306,579,356680
4307,579,1596346
4308,579,98519
4309,579,84516
4310,579,156205
4311,580,317705
4312,580,106918
4313,580,361841
4314,580,190590
4315,580,179098
4316,580,112722
4317,580,113321
4318,580,1870529
4319,580,120722
4320,580,107822
4321,580,830900
4322,580,328538
4323,581,317705
4324,582,112760
4325,582,119738
4326,583,112760
4327,583,388482
4328,584,119654
4329,584,113451
4330,584,181151
4331,585,477080
4332,585,210945
4333,585,221027
4334,585,215129
4335,585,765010
4336,585,120586
4337,585,113749
4338,585,424345
4339,585,126261
4340,585,118842
4341,586,266915
4342,587,266915
4343,588,266915
4344,588,244000
4345,589,161081
4346,589,218967
4347,589,350028
4348,589,266489
4349,589,1273678
4350,589,477071
4351,589,273799
4352,590,161081
4353,590,377062
4354,590,1418377
4355,590,120863
4356,590,2398231
4357,591,844471
4358,591,1985966
4359,591,1232200
4360,591,4139124
4361,591,1821549
4362,591,1470023
4363,591,784972
4364,591,1298649
4365,592,844471
4366,593,1080016
4367,594,1080016
4368,594,438097
4369,594,268380
4370,594,155267
4371,594,122718
4372,595,1080016
4373,596,359950
4374,596,2381941
4375,596,1247662
4376,596,1702425
4377,596,311648
4378,597,359950
4379,597,164052
4380,597,391229
4381,598,160127
4382,598,257076
4383,598,246894
4384,598,146838
4385,598,149261
4386,598,408985
4387,598,297284
4388,598,376196
4389,598,120531
4390,598,160401
4391,599,160127
4392,599,425061
4393,599,117705
4394,599,2177771
4395,599,455499
4396,599,356634
4397,599,362270
4398,599,2096672
4399,599,432283
4400,599,970411
4401,599,96061
4402,599,150216
4403,599,2278388
4404,599,91419
4405,599,265666
4406,599,3040964
4407,599,116778
4408,599,1156398
4409,599,120890
4410,599,120483
4411,599,109707
4412,599,1748122
4413,599,84805
4414,599,1243974
4415,599,107048
4416,599,2170593
4417,599,83131
4418,599,128445
4419,599,245280
4420,599,1194263
4421,599,80487
4422,599,335266
4423,600,160127
4424,600,279889
4425,600,98206
4426,601,120762
4427,601,249516
4428,601,266489
4429,601,120813
4430,602,120762
4431,603,942385
4432,603,1854564
4433,603,1464174
4434,603,979434
4435,603,403455
4436,604,1568346
4437,604,268380
4438,604,357277
4439,604,120791
4440,604,2193215
4441,604,1532503
4442,605,1568346
4443,605,119081
4444,605,1521197
4445,605,87428
4446,605,1881002
4447,606,112864
4448,606,1398426
4449,607,112864
4450,607,1127896
4451,607,324127
4452,608,988045
4453,608,1430612
4454,609,230011
4455,609,114709
4456,610,230011
4457,610,134067
4458,610,282120
4459,610,337711
4460,611,2974918
4461,611,3276924
4462,612,2974918
4463,612,1086772
4464,612,1698641
4465,612,1666801
4466,612,1147684
4467,613,2974918
4468,613,1615918
4469,613,1231580
4470,613,952640
4471,613,1991245
4472,614,960144
4473,614,1645170
4474,615,960144
4475,615,2120120
4476,615,837562
4477,615,389860
4478,615,398165
4479,615,2191701
4480,615,960731
4481,615,1564367
4482,615,2510894
4483,615,185431
4484,615,810913
4485,615,343660
4486,615,1375670
4487,615,371246
4488,615,1201167
4489,615,2479478
4490,615,1232200
4491,615,280590
4492,615,1086772
4493,615,142342
4494,615,272338
4495,615,120484
4496,615,490204
4497,615,116483
4498,616,960144
4499,616,1564367
4500,616,326900
4501,616,116483
4502,616,1411664
4503,616,173716
4504,617,212720
4505,617,167404
4506,617,223897
4507,617,115725
4508,617,327137
4509,617,283426
4510,617,276033
4511,617,3838992
4512,617,3099498
4513,618,212720
4514,618,386588
4515,618,866439
4516,618,887883
4517,618,361841
4518,618,1213012
4519,618,480251
4520,619,338094
4521,619,821642
4522,619,2023453
4523,619,1650043
4524,619,1196141
4525,620,338094
4526,620,265087
4527,620,332712
4528,621,338094
4529,621,430308
4530,621,3531824
4531,622,118884
4532,622,314353
4533,622,1637725
4534,622,193560
4535,622,365929
4536,622,92099
4537,622,85407
4538,622,95889
4539,622,78748
4540,622,1470020
4541,623,118884
4542,623,265029
4543,623,1999192
4544,624,164052
4545,624,878804
4546,624,315983
4547,624,120906
4548,625,164052
4549,625,328099
4550,625,2980708
4551,625,813715
4552,626,373926
4553,626,465407
4554,627,373926
4555,627,1764183
4556,627,1174730
4557,627,1462901
4558,628,373926
4559,629,1854564
4560,629,1629757
4561,629,2016335
4562,630,3110958
4563,630,370263
4564,630,313443
4565,630,120611
4566,630,2083355
4567,630,199725
4568,630,168501
4569,630,297037
4570,631,120053
4571,631,185183
4572,632,120053
4573,632,228750
4574,632,85811
4575,632,105459
4576,633,120053
4577,634,266987
4578,634,119033
4579,634,380389
4580,634,274558
4581,634,388980
4582,634,379976
4583,635,266987
4584,635,318081
4585,635,386741
4586,635,463854
4587,635,189998
4588,635,119494
4589,636,183523
4590,637,1436562
4591,637,414853
4592,637,231775
4593,637,465624
4594,637,258038
4595,638,1436562
4596,639,120461
4597,639,120828
4598,639,116731
4599,639,251160
4600,639,119008
4601,639,337876
4602,639,119345
4603,639,106223
4604,639,118113
4605,640,120461
4606,640,116242
4607,640,2305051
4608,640,137338
4609,640,203230
4610,640,2910274
4611,641,118972
4612,641,120382
4613,641,122690
4614,641,295254
4615,642,267626
4616,642,887912
4617,643,267626
4618,644,1502712
4619,644,114369
4620,644,110475
4621,644,2170593
4622,644,1764183
4623,644,361862
4624,644,1679248
4625,645,1502712
4626,645,1430615
4627,645,357054
4628,645,190590
4629,645,331632
4630,645,311289
4631,645,2398231
4632,645,453494
4633,645,279113
4634,645,457308
4635,646,1502712
4636,647,352248
4637,647,164184
4638,647,443272
4639,647,2199571
4640,647,2869728
4641,647,256380
4642,647,242445
4643,647,111438
4644,647,1175491
4645,647,1408253
4646,647,333780
4647,647,473102
4648,647,104952
4649,647,160216
4650,647,472200
4651,647,3551840
4652,648,352248
4653,648,1034302
4654,648,202559
4655,648,1440292
4656,648,382189
4657,648,419677
4658,648,1937264
4659,649,352248
4660,649,1084950
4661,649,491109
4662,649,1298649
4663,650,1041804
4664,650,422720
4665,650,243155
4666,650,218378
4667,650,423409
4668,650,808526
4669,650,117951
4670,650,1518812
4671,650,381717
4672,650,3428912
4673,651,1041804
4674,651,102070
4675,651,106226
4676,651,192255
4677,651,98622
4678,651,2402105
4679,652,329575
4680,652,181875
4681,652,865556
4682,652,405325
4683,652,2231253
4684,652,355702
4685,652,1506999
4686,652,1161418
4687,652,342272
4688,652,873886
4689,652,1645080
4690,652,453548
4691,652,1935902
4692,653,117998
4693,653,949731
4694,653,111280
4695,653,111257
4696,653,1244659
4697,653,1032815
4698,653,228277
4699,653,2070597
4700,654,117998
4701,654,93437
4702,654,415949
4703,655,162222
4704,655,1106860
4705,656,162222
4706,656,857295
4707,657,366548
4708,657,120595
4709,657,213203
4710,657,134067
4711,657,337711
4712,657,175058
4713,658,372183
4714,658,119094
4715,658,452608
4716,658,113987
4717,658,4428038
4718,658,91738
4719,658,119349
4720,658,1028532
4721,658,3170832
4722,658,365885
4723,658,381717
4724,659,372183
4725,659,300140
4726,660,118571
4727,660,119978
4728,660,92644
4729,660,252299
4730,660,39416
4731,661,240772
4732,661,120609
4733,662,461770
4734,663,461770
4735,664,461770
4736,665,2243973
4737,666,2243973
4738,666,1092082
4739,666,889573
4740,666,1034302
4741,667,2243973
4742,668,211181
4743,668,192255
4744,668,488604
4745,669,471042
4746,669,1931533
4747,669,929632
4748,669,3228904
4749,670,457939
4750,670,1267297
4751,670,1611224
4752,670,183790
4753,670,163983
4754,670,283160
4755,670,118929
4756,670,443543
4757,670,1243957
4758,670,2241676
4759,671,457939
4760,672,120660
4761,672,146882
4762,673,1230414
4763,673,974661
4764,673,463998
4765,673,368975
4766,673,398027
4767,673,3316960
4768,674,1230414
4769,674,104070
4770,674,795421
4771,674,2180411
4772,674,110997
4773,674,429589
4774,674,1135503
4775,674,432283
4776,674,458352
4777,674,891527
4778,674,89755
4779,674,1535438
4780,674,120776
4781,674,4136084
4782,674,804522
4783,674,435651
4784,674,274558
4785,674,1322269
4786,674,116999
4787,674,112579
4788,674,918927
4789,674,268126
4790,674,77416
4791,674,1007029
4792,674,420087
4793,674,76245
4794,675,1230414
4795,675,1018765
4796,675,1175506
4797,675,1518812
4798,675,1294161
4799,676,496806
4800,676,810913
4801,676,140352
4802,676,146838
4803,676,1034331
4804,676,118971
4805,676,99674
4806,676,278504
4807,676,115907
4808,676,119008
4809,676,411061
4810,676,379889
4811,676,86250
4812,676,274711
4813,676,98273
4814,676,1535612
4815,676,71562
4816,676,104348
4817,676,3658772
4818,676,1772288
4819,676,68646
4820,677,400717
4821,677,343135
4822,677,265349
4823,677,430770
4824,677,278823
4825,677,372532
4826,677,491109
4827,678,400717
4828,678,375173
4829,678,117104
4830,678,266747
4831,678,85995
4832,678,846308
4833,679,215750
4834,680,215750
4835,680,102057
4836,680,252076
4837,680,87089
4838,680,113987
4839,680,342258
4840,680,108255
4841,680,363473
4842,680,413015
4843,680,88846
4844,680,165773
4845,680,253200
4846,680,1371155
4847,680,1772422
4848,680,202559
4849,680,120391
4850,681,215750
4851,681,2199543
4852,682,107362
4853,682,3148266
4854,682,211465
4855,682,2401878
4856,682,453548
4857,683,107362
4858,683,181536
4859,683,2278388
4860,683,86250
4861,683,158811
4862,683,356443
4863,683,245674
4864,683,86879
4865,684,397535
4866,684,4591310
4867,684,367959
4868,684,473444
4869,684,212712
4870,684,3125472
4871,685,397535
4872,686,463985
4873,687,463985
4874,687,2294449
4875,688,463985
4876,689,1430607
4877,689,120630
4878,689,1127896
4879,689,396752
4880,689,463998
4881,689,383694
4882,689,1431181
4883,689,1687901
4884,690,1430607
4885,690,81633
4886,690,71853
4887,691,233469
4888,692,233469
4889,692,109444
4890,692,118055
4891,692,118583
4892,692,106469
4893,693,233469
4894,694,78754
4895,694,65054
4896,695,78754
4897,695,76740
4898,695,77766
4899,695,73195
4900,695,67116
4901,696,78754
4902,697,1667353
4903,697,158622
4904,697,266452
4905,697,1291150
4906,697,424993
4907,698,446029
4908,698,104431
4909,698,107711
4910,698,466893
4911,698,238924
4912,698,160862
4913,698,280760
4914,698,119670
4915,699,446029
4916,699,1325004
4917,699,1623288
4918,699,2180411
4919,699,1586265
4920,699,1193138
4921,699,2848292
4922,699,1099212
4923,699,1981677
4924,699,1855199
4925,699,1306980
4926,699,2474024
4927,699,2265398
4928,699,2955096
4929,700,446029
4930,701,298814
4931,701,113189
4932,701,281820
4933,701,112442
4934,702,298814
4935,703,144528
4936,703,107840
4937,704,144528
4938,704,249516
4939,704,161083
4940,704,1213012
4941,704,373469
4942,704,273799
4943,704,887719
4944,704,118836
4945,704,118111
4946,704,1049405
4947,705,144528
4948,705,1153706
4949,705,107048
4950,705,184907
4951,706,267913
4952,706,1528854
4953,706,331632
4954,706,250494
4955,706,118301
4956,706,456554
4957,706,1512235
4958,707,267913
4959,707,308353
4960,707,453556
4961,707,331632
4962,707,433386
4963,707,119345
4964,707,139134
4965,707,391198
4966,707,1068678
4967,707,118276
4968,707,145893
4969,707,242508
4970,708,267913
4971,709,389860
4972,709,1604171
4973,710,389860
4974,710,93818
4975,710,120613
4976,711,1287468
4977,711,293815
4978,712,489099
4979,712,86879
4980,713,411477
4981,714,411477
4982,714,2637276
4983,714,1637725
4984,714,2557490
4985,714,1333125
4986,715,411477
4987,715,167190
4988,716,443706
4989,716,1220220
4990,716,322659
4991,717,216216
4992,717,219952
4993,717,149261
4994,717,386588
4995,717,2404463
4996,717,113552
4997,717,203019
4998,717,1810683
4999,717,196216
5000,717,108399
5001,717,215545
5002,717,117283
5003,717,1717210
5004,717,1390404
5005,717,1639397
5006,717,479162
5007,718,117060
5008,718,119033
5009,718,150216
5010,718,1327773
5011,718,892318
5012,718,1620449
5013,718,1521197
5014,718,172493
5015,718,384686
5016,718,104454
5017,718,76245
5018,719,1392170
5019,719,2349460
5020,720,1411697
5021,721,1411697
5022,721,2888046
5023,721,479143
5024,722,103776
5025,722,246894
5026,723,275847
5027,723,120157
5028,723,374089
5029,723,110944
5030,724,275847
5031,724,281432
5032,724,246989
5033,724,68098
5034,725,1821694
5035,726,398165
5036,727,398165
5037,728,1615918
5038,728,2321163
5039,729,337741
5040,729,67093
5041,730,1130884
5042,730,204626
5043,731,1130884
5044,732,369436
5045,732,1502404
5046,732,881891
5047,732,1675192
5048,732,414951
5049,733,358082
5050,734,358082
5051,735,960731
5052,735,335438
5053,735,362120
5054,735,1073498
5055,735,466342
5056,735,799949
5057,735,1213644
5058,735,270980
5059,735,192071
5060,736,960731
5061,737,257044
5062,737,3460252
5063,737,110074
5064,737,366627
5065,737,120907
5066,737,383028
5067,737,116745
5068,737,199626
5069,737,314166
5070,737,2401878
5071,737,361862
5072,737,83929
5073,737,1714206
5074,737,140340
5075,738,257044
5076,738,120686
5077,738,167203
5078,738,326900
5079,738,120772
5080,738,954947
5081,739,1564367
5082,739,1047540
5083,739,398808
5084,739,1270761
5085,740,3322312
5086,741,3322312
5087,741,329028
5088,741,138510
5089,741,104868
5090,741,283465
5091,741,357470
5092,741,119670
5093,742,3322312
5094,743,118880
5095,743,129290
5096,743,164334
5097,743,119934
5098,743,192111
5099,743,387564
5100,743,844708
5101,744,118880
5102,744,128853
5103,744,117218
5104,744,181316
5105,744,279493
5106,744,120531
5107,744,156323
5108,744,120693
5109,744,137338
5110,744,425598
5111,745,1059786
5112,745,300556
5113,745,256415
5114,745,118158
5115,745,283632
5116,745,134619
5117,745,127723
5118,745,366551
5119,745,117887
5120,745,118925
5121,745,2389182
5122,746,1059786
5123,746,790686
5124,747,119137
5125,748,119137
5126,749,171363
5127,749,117438
5128,749,4046784
5129,749,1747958
5130,749,1457767
5131,749,146882
5132,749,1210042
5133,749,95690
5134,749,113101
5135,750,171363
5136,750,87182
5137,750,1486185
5138,750,119978
5139,750,116410
5140,750,481369
5141,750,375063
5142,750,469263
5143,750,420087
5144,750,403118
5145,750,2016335
5146,750,114194
5147,751,117705
5148,751,245280
5149,752,383216
5150,752,119349
5151,752,457572
5152,753,383216
5153,753,427392
5154,753,277296
5155,753,455499
5156,753,280030
5157,753,3247714
5158,753,120679
5159,754,383216
5160,755,118883
5161,756,118883
5162,757,2713180
5163,757,1217613
5164,758,1302067
5165,758,822858
5166,759,1302067
5167,760,166813
5168,760,118655
5169,760,120207
5170,760,1092633
5171,760,65466
5172,761,166813
5173,762,1222817
5174,762,415306
5175,762,1197624
5176,762,250720
5177,762,192614
5178,762,805570
5179,762,2011159
5180,762,477139
5181,762,186719
5182,763,1222817
5183,763,120107
5184,763,100168
5185,763,1411664
5186,764,120738
5187,764,82122
5188,765,368008
5189,765,1823664
5190,765,313737
5191,765,1038919
5192,765,2377322
5193,765,5574490
5194,765,1450328
5195,765,425210
5196,766,368008
5197,766,1823672
5198,766,486822
5199,766,479884
5200,766,1012804
5201,767,119033
5202,768,2510894
5203,768,98546
5204,769,57733
5205,769,44030
5206,770,57733
5207,771,57733
5208,772,120910
5209,773,120910
5210,774,120910
5211,775,268695
5212,776,268695
5213,777,120751
5214,777,252501
5215,777,300532
5216,778,120751
5217,778,163579
5218,778,1195478
5219,778,318283
5220,779,386140
5221,779,104714
5222,779,370032
5223,779,3511596
5224,780,386140
5225,780,2166834
5226,780,387564
5227,781,386140
5228,782,120889
5229,782,360139
5230,782,2263814
5231,783,120889
5232,784,185431
5233,784,104850
5234,784,119807
5235,784,1178663
5236,784,280720
5237,784,298744
5238,784,218839
5239,784,310281
5240,784,244094
5241,785,4291590
5242,786,4291590
5243,787,4291590
5244,788,119051
5245,788,3489184
5246,788,1790885
5247,788,115710
5248,788,2083355
5249,788,463854
5250,788,117509
5251,788,168501
5252,788,206420
5253,788,882977
5254,789,119051
5255,790,986263
5256,790,337697
5257,790,104431
5258,790,99785
5259,790,1821549
5260,790,2359024
5261,791,986263
5262,791,1855325
5263,791,1220634
5264,791,455612
5265,791,1913166
5266,791,1171222
5267,791,297037
5268,791,2205401
5269,792,146309
5270,793,146309
5271,794,116040
5272,794,317648
5273,794,112740
5274,794,119173
5275,794,765443
5276,794,191754
5277,794,399146
5278,794,395119
5279,794,898367
5280,794,337692
5281,794,800308
5282,794,1571222
5283,794,436364
5284,794,120613
5285,794,90329
5286,794,2936180
5287,794,115495
5288,794,95904
5289,794,114194
5290,795,116040
5291,796,1762399
5292,796,1390539
5293,797,1762399
5294,797,1131729
5295,797,1334260
5296,798,1762399
5297,799,185183
5298,799,99938
5299,799,116778
5300,799,129387
5301,799,1861343
5302,800,185183
5303,801,318155
5304,802,318155
5305,802,119695
5306,802,87262
5307,802,1131732
5308,803,875034
5309,804,875034
5310,805,875034
5311,806,119925
5312,807,119925
5313,807,266465
5314,807,119572
5315,807,110137
5316,807,107554
5317,808,120595
5318,808,268978
5319,808,131369
5320,808,251127
5321,808,961097
5322,808,441796
5323,808,235737
5324,808,2802850
5325,808,106677
5326,808,317640
5327,808,114194
5328,809,120595
5329,809,361467
5330,810,1618442
5331,810,1355631
5332,810,1592525
5333,810,5016504
5334,810,1289406
5335,810,480025
5336,811,1618442
5337,812,199753
5338,813,199753
5339,814,199753
5340,815,344854
5341,815,242587
5342,815,299863
5343,816,344854
5344,816,799934
5345,816,97965
5346,816,63522
5347,816,412366
5348,817,344854
5349,818,765128
5350,818,301727
5351,819,765128
5352,819,313196
5353,820,765128
5354,821,318081
5355,822,1921064
5356,823,1921064
5357,823,450232
5358,824,1921064
5359,825,4057916
5360,826,4057916
5361,827,4057916
5362,828,268978
5363,828,1027718
5364,828,117057
5365,828,117608
5366,828,71524
5367,829,110357
5368,830,1985966
5369,831,289765
5370,831,150216
5371,831,482546
5372,831,272338
5373,831,145653
5374,831,238380
5375,831,816442
5376,831,2980516
5377,831,419256
5378,832,810913
5379,832,775552
5380,832,437863
5381,832,841046
5382,832,213790
5383,833,322259
5384,834,427392
5385,834,257106
5386,834,124137
5387,835,427392
5388,835,113957
5389,835,375104
5390,835,284978
5391,835,122541
5392,835,162360
5393,836,131704
5394,836,109813
5395,836,111143
5396,836,57193
5397,836,976025
5398,837,2709768
5399,837,2024432
5400,838,2709768
5401,838,462538
5402,838,120780
5403,838,3322364
5404,838,2937898
5405,838,81375
5406,838,780504
5407,838,164108
5408,838,118901
5409,838,86491
5410,838,75314
5411,839,311429
5412,839,452608
5413,839,271027
5414,839,4340720
5415,839,486028
5416,840,1690953
5417,840,1323594
5418,840,332379
5419,840,415949
5420,841,116629
5421,841,140397
5422,841,99348
5423,841,246578
5424,842,119567
5425,842,219952
5426,842,780567
5427,842,161083
5428,842,415965
5429,842,277027
5430,842,274711
5431,842,1294213
5432,843,119567
5433,843,107290
5434,843,100814
5435,843,100666
5436,844,119567
5437,844,806147
5438,845,206634
5439,845,389722
5440,845,387131
5441,845,315733
5442,845,337876
5443,845,421238
5444,845,1126590
5445,846,206634
5446,847,120903
5447,847,1376195
5448,847,1311067
5449,848,117500
5450,848,96754
5451,848,113451
5452,848,160009
5453,848,157472
5454,848,108358
5455,848,263728
5456,848,810922
5457,848,90605
5458,848,88247
5459,848,1535616
5460,848,2380301
5461,849,117500
5462,849,233142
5463,849,350258
5464,849,1411250
5465,849,120609
5466,849,1314655
5467,849,830900
5468,849,116361
5469,849,2048865
5470,849,1014806
5471,849,2388621
5472,850,438097
5473,850,361925
5474,851,438097
5475,852,343660
5476,852,120484
5477,853,343660
5478,853,1114740
5479,854,427327
5480,855,427327
5481,855,249516
5482,855,261289
5483,855,350194
5484,855,279286
5485,856,427327
5486,856,862846
5487,857,204313
5488,857,857190
5489,858,204313
5490,858,113189
5491,859,1670345
5492,859,217869
5493,859,2719848
5494,859,1314228
5495,859,824747
5496,859,1197624
